,average_act
4905,22.0
1064,14.4
1152,21.7
1943,20.0
1730,20.2625152625153
616,17.6862026862027
4322,21.7887667887668
5161,22.0
2406,23.3760683760684
2213,18.3
3419,20.6
3807,22.1062271062271
202,21.0561660561661
1741,23.4200244200244
2352,23.009768009768
3795,18.5409035409035
1936,17.5
5209,20.0
6491,20.4456654456654
6215,18.4
6199,21.3
7526,21.8131868131868
3890,27.6495726495726
1442,21.1
7215,19.1269841269841
7957,20.3
5065,22.0
2680,19.1
7327,22.7167277167277
711,18.9072039072039
3669,22.3260073260073
4060,14.3894993894994
4838,21.0
7639,22.6
829,18.8583638583639
5580,20.8119658119658
7022,18.2967032967033
4290,17.8083028083028
801,16.4163614163614
5384,22.0
2043,17.4
3569,23.1562881562882
3422,20.7
1915,17.1
439,23.0830280830281
2968,20.6
4085,18.4188034188034
3438,19.4
4784,16.0
6422,21.6666666666667
7663,20.9
7877,24.9
1569,20.6385836385836
3405,19.1
1728,21.004884004884
477,19.3711843711844
1637,20.2698412698413
528,20.3479853479853
2187,19.8
4554,20.7875457875458
7681,20.6
5113,23.0
5246,21.0
4619,21.4957264957265
7144,17.2710622710623
2262,20.6
3420,20.0
2142,17.9
3172,22.8
6253,19.0
7768,15.5
2367,23.7423687423687
63,18.4676434676435
2005,21.9
2238,16.2
7765,15.6
5661,20.2991452991453
6917,16.953601953602
2878,20.5
6388,15.7570207570208
5922,21.6666666666667
3314,20.1
6986,22.7167277167277
3760,15.8302808302808
876,20.0
2051,21.5
6606,15.4639804639805
5717,20.1526251526252
6277,20.8
1544,20.960927960928
6982,19.9084249084249
3308,19.7
1521,21.5201465201465
2722,17.3
6532,20.7387057387057
4559,16.2698412698413
1466,16.8754578754579
2327,22.9365079365079
6848,17.6862026862027
660,23.5714285714286
6015,16.6
4827,22.0
1727,21.6422466422466
3532,22.6678876678877
5302,23.0
1826,16.7
1148,22.1
2306,22.1550671550672
480,15.6105006105006
489,16.6849816849817
1355,20.3
7970,20.0
3454,20.7
4254,23.7179487179487
1608,20.6776556776557
6927,20.8852258852259
698,19.2246642246642
1488,23.2173382173382
5836,20.6166056166056
4581,20.6654456654457
2462,24.3284493284493
7239,18.5653235653236
1115,17.5
4484,19.2979242979243
5662,21.031746031746
1965,22.0
5140,19.0
1226,23.1
7274,21.7155067155067
286,21.3736263736264
1151,20.6
7442,21.4957264957265
3976,18.0769230769231
7234,18.5409035409035
194,20.3724053724054
7105,22.1062271062271
103,20.1037851037851
3743,13.4126984126984
4348,21.6666666666667
4616,19.3711843711844
490,18.2722832722833
5790,20.4945054945055
3296,18.1
7814,23.0
3040,22.8
720,18.980463980464
7898,21.6
5035,21.0
3894,15.7814407814408
3927,14.5604395604396
6014,15.1
7243,19.6886446886447
1053,14.7
4040,17.0757020757021
6487,20.5189255189255
1025,23.2
798,19.1758241758242
6671,20.8608058608059
1180,25.3
1539,20.9145299145299
2732,19.8
7075,20.2991452991453
1138,23.9
7636,23.0
155,20.4945054945055
5017,23.0
4947,23.0
2987,17.4
515,21.984126984127
1843,19.7
5003,20.0
2273,20.6166056166056
6710,16.953601953602
501,18.3211233211233
250,21.3736263736264
6369,17.5885225885226
2646,20.6
5269,21.0
3392,20.5
88,19.6398046398046
260,20.8363858363858
3353,20.5
3430,18.5
1495,20.1721611721612
4490,20.2258852258852
5679,24.5970695970696
4347,20.030525030525
6749,19.5177045177045
5848,21.7887667887668
1653,21.8083028083028
5657,21.1782661782662
215,18.8827838827839
6874,23.7912087912088
4467,22.008547008547
5814,19.6398046398046
895,19.9
1471,20.2869352869353
25,15.996336996337
5697,22.0573870573871
5129,21.0
514,19.0781440781441
1101,17.5
4030,15.6349206349206
5795,14.0720390720391
3093,21.0
1103,22.1
7634,21.1
2894,20.0
2418,21.1538461538462
7392,23.9377289377289
1589,22.2405372405372
3066,24.8
5261,21.0
5276,23.0
5044,22.0
6094,18.1
857,18.0769230769231
287,23.5470085470085
2015,19.6
2502,23.1074481074481
6362,20.3968253968254
2717,19.3
6237,18.6
7570,20.8
6333,21.2026862026862
3354,20.7
5247,23.0
7064,21.7643467643468
4368,18.2478632478632
318,17.1978021978022
738,19.9084249084249
2703,19.4
6142,18.4
2949,21.0
1063,14.0
538,16.2454212454212
4954,25.0
2283,21.8620268620269
6675,18.9072039072039
6853,21.3003663003663
1336,18.4
207,17.0757020757021
5501,20.030525030525
3749,24.7191697191697
5086,22.0
2881,19.9
2607,18.8
2045,14.4
6164,19.9
7270,19.8107448107448
7631,23.6
3339,23.0
7482,22.1550671550672
5345,21.0
7697,21.7
7777,14.4
2161,19.6
4353,19.1025641025641
7571,21.1
5708,21.7399267399267
2216,17.4
1968,16.0
4019,30.4822954822955
2126,19.3
6078,17.7
5428,15.5372405372405
7880,21.8
1071,20.9
4056,13.9255189255189
6466,15.6105006105006
8,14.980463980464
6868,20.4945054945055
5685,20.5677655677656
7353,22.960927960928
4513,23.962148962149
5009,24.0
1850,19.3
7796,23.4
3351,22.1
6337,19.4932844932845
1863,21.9
6992,18.0769230769231
3008,25.1
3770,21.2759462759463
6559,19.9328449328449
6926,20.0549450549451
1037,29.4
7158,22.1550671550672
6143,24.6
1872,16.6
7680,23.5
4846,20.0
6242,18.5
99,21.6422466422466
2650,19.5
7143,16.8559218559219
2912,20.0
412,18.6385836385836
7785,12.8
2498,19.2002442002442
6901,20.5921855921856
7887,24.2
4194,17.4175824175824
1144,20.8
7349,21.4224664224664
7506,19.6886446886447
6523,21.1294261294261
7752,23.1
4550,19.4688644688645
3298,21.4
268,16.3186813186813
1700,19.964590964591
3627,20.7631257631258
5012,23.0
3508,20.5
7755,23.5
7354,20.8608058608059
2096,15.7
5978,19.981684981685
7361,19.3223443223443
6318,25.4761904761905
2872,22.2
6799,14.95115995116
45,21.5445665445665
4777,15.0
6431,16.9047619047619
4822,19.0
3917,15.9035409035409
3812,19.981684981685
7741,21.5
3288,21.6
6037,17.0
4189,14.5604395604396
7331,21.2026862026862
265,19.1758241758242
6855,23.7179487179487
3231,22.7
3874,25.6471306471306
3677,21.5201465201465
2089,21.5
4343,19.2490842490842
6735,21.1050061050061
7665,22.9
4707,18.0
3713,21.7887667887668
4675,20.4700854700855
7466,24.4749694749695
7775,16.6
4356,19.2979242979243
5700,21.0561660561661
6402,21.5934065934066
3562,20.9096459096459
5811,16.2698412698413
1330,16.0
1249,19.4
7135,22.2039072039072
6288,18.5
553,20.4945054945055
1465,19.3150183150183
1265,18.7
1027,14.7
3073,23.7
4021,20.8852258852259
2047,19.7
1669,21.4175824175824
2357,23.3760683760684
4048,17.026862026862
5889,18.8095238095238
414,24.6214896214896
7166,20.6898656898657
5528,22.2527472527473
858,21.0
7902,21.9
1023,17.8
1607,20.1062271062271
5093,24.0
875,19.1
4944,21.0
3534,18.4676434676435
485,21.2515262515263
4877,21.0
123,15.9035409035409
6429,15.952380952381
5010,22.0
3579,24.96336996337
3212,22.1
2518,17.5152625152625
4361,18.980463980464
254,21.2515262515263
1847,20.4
7701,23.9
6494,21.6666666666667
3525,19.3
5382,23.0
1729,22.030525030525
1581,21.6373626373626
478,16.6849816849817
4044,15.1953601953602
1651,22.4383394383394
6130,18.0
5548,21.007326007326
2741,15.9
4324,21.2515262515263
144,22.5457875457875
264,18.9072039072039
3057,18.4
3883,20.8119658119658
6511,21.7887667887668
4171,18.6630036630037
5695,20.3968253968254
7139,15.6837606837607
4532,18.5409035409035
7514,22.4481074481074
1003,14.2
4673,19.1514041514042
4091,15.9279609279609
1453,17.957264957265
1351,19.3
1470,14.5897435897436
319,21.7887667887668
3348,24.0
2205,18.1
6638,19.5177045177045
4561,21.007326007326
5367,22.0
7734,22.0
1006,27.1
1950,20.0
2256,18.6
7260,22.4969474969475
1431,23.9
607,18.5164835164835
5064,22.0
3366,23.6
4614,17.5396825396825
5449,22.7167277167277
1553,18.8876678876679
1528,20.2649572649573
6169,15.8
4355,21.7155067155067
399,19.029304029304
5379,20.0
1499,20.6605616605617
7009,15.8302808302808
6782,17.1245421245421
4175,20.0549450549451
6287,18.4
3886,19.1758241758242
2841,19.6
3733,25.3052503052503
7860,23.2
3326,14.9
2383,23.0586080586081
1018,14.6
7876,21.9
2341,17.5152625152625
901,19.1
1428,18.6
2491,20.7631257631258
3955,15.6105006105006
3900,16.1233211233211
5058,23.0
5200,17.0
266,19.957264957265
3051,19.6
6789,18.2722832722833
2911,19.9
4765,14.0
504,15.0
6950,14.9267399267399
14,16.1648351648352
6670,18.980463980464
2580,17.1
6370,17.9059829059829
4149,29.2124542124542
3616,23.034188034188
5519,18.6141636141636
5668,19.0537240537241
7121,18.1501831501831
3131,18.6
2378,24.3772893772894
3488,21.5
3547,18.8339438339438
323,20.7875457875458
7824,23.4
6061,18.5
5095,21.0
5108,22.0
2182,18.0
1113,19.9
191,17.7106227106227
5483,21.0561660561661
121,19.2246642246642
6185,20.1
2434,19.957264957265
1702,19.1733821733822
6557,23.034188034188
7305,23.2539682539683
5693,18.3455433455433
7945,20.8
655,21.9108669108669
7959,19.7
5154,21.0
2854,16.8
3529,25.3052503052503
2852,16.0
2559,20.2991452991453
1303,20.0
4895,25.0
6308,20.3
4734,17.0
7576,22.8
7728,23.2
6779,21.6178266178266
6632,19.8840048840049
4831,23.0
7657,21.8
2843,19.8
5184,22.0
3174,20.1
5321,21.0
7346,21.3736263736264
3994,15.9279609279609
977,14.9
2321,22.008547008547
1822,20.1
2303,19.9328449328449
646,20.3235653235653
4122,16.4652014652015
2428,23.5225885225885
7720,22.1
7242,19.5909645909646
4417,21.8620268620269
4094,16.3675213675214
1073,17.7
1959,19.4
4893,24.0
1801,21.2930402930403
1054,22.9
6551,24.4505494505495
2282,20.5677655677656
7977,22.9
5732,21.959706959707
5454,21.1782661782662
454,21.9352869352869
6464,22.2283272283272
2993,22.7
2258,17.4
7624,24.0
2812,20.5
457,19.2490842490842
1723,19.5982905982906
1602,18.1648351648352
2185,19.9
2826,19.3
5631,23.6202686202686
7625,21.9
6290,19.6
6761,20.2258852258852
3823,23.3272283272283
2022,19.6
3851,22.1306471306471
7287,20.5433455433455
4135,20.006105006105
2353,22.1550671550672
7498,20.6898656898657
861,18.4
5391,18.1257631257631
3981,14.97557997558
2858,22.7
2583,14.6
836,21.031746031746
5139,22.0
7736,20.7
1685,22.8315018315018
1091,20.0
2677,14.1
209,22.9120879120879
1337,18.7
499,20.8608058608059
7383,20.8119658119658
5965,22.2039072039072
5481,22.3992673992674
2594,17.8
2388,17.002442002442
4071,15.2197802197802
1592,16.2210012210012
3848,21.1050061050061
2451,23.8888888888889
2338,14.1452991452991
3587,20.982905982906
2763,22.4
6292,18.7
7086,21.2271062271062
6954,19.2979242979243
3444,21.2
5109,22.0
5071,22.0
1472,17.7106227106227
1955,18.1
3775,14.047619047619
3230,23.1
4961,23.0
1523,21.1147741147741
6860,19.7619047619048
2521,22.8144078144078
2602,16.0
4884,21.0
1664,20.4188034188034
2350,15.1709401709402
6033,21.1
4502,21.007326007326
4237,15.4884004884005
5956,20.6654456654457
3252,19.8
7110,24.8901098901099
7424,20.982905982906
5926,20.7387057387057
2879,19.3
394,22.3504273504273
4037,17.026862026862
825,17.8815628815629
277,19.2735042735043
2136,17.4
5620,22.2283272283272
648,23.4737484737485
4626,16.6849816849817
5385,24.0
532,21.4224664224664
2859,21.7
3199,19.8
2999,19.5
3325,15.6
6809,16.050061050061
80,26.5506715506715
2326,23.1074481074481
7499,23.1318681318681
841,22.1306471306471
989,15.7
4253,21.2759462759463
2419,23.5470085470085
7551,21.6910866910867
5284,22.0
1861,18.4
5919,20.6898656898657
6636,19.004884004884
446,15.952380952381
1540,20.6385836385836
3098,18.2
119,16.2698412698413
4241,19.1514041514042
1593,17.954822954823
5067,21.0
1534,20.2234432234432
6354,20.1526251526252
7356,20.2014652014652
5722,21.3003663003663
1922,17.7
3063,20.7
1942,19.6
244,21.1538461538462
2036,19.3
5097,23.0
3901,19.1758241758242
6733,20.1037851037851
7519,20.7387057387057
4556,25.7936507936508
6857,21.7155067155067
2360,22.1306471306471
1809,17.7
6355,17.3931623931624
2790,19.2
289,19.029304029304
7374,18.3943833943834
1068,20.5
5162,23.0
3124,19.6
3313,22.3
2578,24.3
7313,21.7887667887668
657,21.6666666666667
7584,22.7
4801,22.0
187,17.3443223443223
1089,19.7
7819,22.5
1766,20.5213675213675
7329,21.4957264957265
2613,16.6
6728,20.7387057387057
7660,23.4
7458,16.3675213675214
4959,21.0
7689,22.2
2762,18.2
419,23.009768009768
6827,22.1794871794872
588,20.6654456654457
1827,19.9
2688,23.5
11,18.008547008547
6581,19.2002442002442
1869,17.9
6119,17.7
5325,24.0
4055,16.4652014652015
6614,16.7826617826618
3915,27.6495726495726
3860,23.0586080586081
2109,20.8
1731,20.5335775335775
6457,18.7362637362637
3069,17.1
7805,21.7
5538,21.4957264957265
4035,17.5152625152625
7377,14.8534798534799
7072,21.031746031746
6328,23.4737484737485
6887,19.0537240537241
7767,14.6
2953,19.1
2806,19.7
6583,23.0830280830281
2127,19.4
6291,25.2
5684,23.4004884004884
7963,20.3
31,23.3516483516484
2603,14.3
3289,19.7
468,20.030525030525
5635,19.7130647130647
7863,22.8
6079,21.2
2755,19.4
5716,21.1538461538462
2432,24.3284493284493
3079,20.0
5573,19.981684981685
7004,20.0549450549451
7459,18.6141636141636
4203,15.6837606837607
4008,16.3675213675214
4166,16.6605616605617
5273,22.0
2679,21.6
1975,18.6
1474,21.2100122100122
3720,22.4969474969475
3141,19.5
6086,17.4
4999,21.0
7793,21.0
1944,20.7
3575,18.3943833943834
1365,19.2
7912,23.2
792,19.0537240537241
6993,20.2991452991453
2373,22.008547008547
5103,21.0
7807,20.8
59,18.8827838827839
4691,17.0
1650,20.953601953602
7026,19.6886446886447
5840,19.6886446886447
6082,21.7
5553,22.8388278388278
3908,24.2307692307692
2035,16.4
7255,20.3968253968254
2754,21.1
3610,13.2173382173382
438,23.8644688644689
6693,21.1050061050061
5320,22.0
3224,19.7
4294,19.981684981685
5187,24.0
6870,20.2747252747253
3709,19.3223443223443
5199,22.0
3102,19.2
3913,18.2967032967033
217,19.1758241758242
6240,18.3
6593,18.9316239316239
7786,23.1
2660,20.9
3034,20.0
1732,21.7912087912088
5891,21.5201465201465
1295,20.3
7401,23.6202686202686
4706,21.0
5380,20.0
388,23.2051282051282
2480,21.7887667887668
6940,20.0549450549451
4317,21.6422466422466
6948,24.4749694749695
4385,17.3443223443223
1926,20.8
7557,18.956043956044
7702,22.9
2604,15.7
5212,21.0
2753,18.9
7029,19.8107448107448
6736,19.6398046398046
6353,25.6959706959707
7300,25.5982905982906
5383,23.0
3251,20.9
4376,20.958485958486
5996,22.0
7261,19.7863247863248
2574,21.4
6535,16.0744810744811
6608,19.2735042735043
2171,28.4
3065,22.1
242,21.7399267399267
724,22.4481074481074
7118,22.8876678876679
4921,24.0
5810,17.3199023199023
7267,19.957264957265
7031,23.2783882783883
5099,24.0
2053,20.5
5588,22.2283272283272
7574,22.7
1834,21.3
5451,21.3003663003663
1689,20.3675213675214
5598,24.8901098901099
3945,15.8302808302808
4226,17.8571428571429
535,16.3919413919414
5901,21.007326007326
4119,15.9035409035409
102,22.9120879120879
4498,21.4468864468864
4602,19.6886446886447
326,20.5433455433455
5757,20.8119658119658
4659,19.2246642246642
1776,19.2490842490842
6659,19.8595848595849
1121,22.9
6712,21.4224664224664
692,21.2759462759463
3282,21.8
831,20.8852258852259
3049,18.7
4379,21.6178266178266
2584,19.2
3383,20.4
6834,21.1538461538462
609,16.2942612942613
3158,19.5
2676,16.9
2042,18.5
4388,21.4957264957265
1699,20.7851037851038
2887,19.6
3766,24.1086691086691
1978,20.7
2996,19.1
2133,18.1
3014,19.9
4993,22.0
4425,21.3492063492064
6447,17.3687423687424
2727,20.7
4768,15.0
2244,17.5
6172,24.4
3845,16.9291819291819
1480,22.8730158730159
3024,18.9
696,18.3455433455433
5015,21.0
3295,18.1
1229,24.3
3410,21.0
3940,16.025641025641
1746,22.7240537240537
3,17.7374847374847
2532,22.6190476190476
6826,16.7582417582418
1758,20.9267399267399
1324,19.7
101,21.9108669108669
4255,19.9328449328449
168,20.5677655677656
6918,19.2246642246642
6441,19.4688644688645
6798,20.6166056166056
3552,25.9401709401709
3303,21.5
2269,18.2
2915,19.5
5718,21.0805860805861
6314,21.5689865689866
7575,21.8
7873,14.5
7794,22.7
4865,21.0
2781,14.0
2482,24.1819291819292
3781,13.2417582417582
4291,20.9340659340659
4153,18.7606837606838
4902,20.0
4778,16.0
431,23.034188034188
2260,19.0
2452,22.4481074481074
384,18.4188034188034
931,19.4
195,18.6630036630037
4273,19.1025641025641
2986,16.7
5456,23.2295482295482
3798,21.2759462759463
1713,20.8705738705739
1158,22.9
1259,21.6
2487,21.9352869352869
53,22.960927960928
2117,16.6
5049,25.0
6495,18.5653235653236
3739,17.1245421245421
4966,20.0
7566,22.1
7398,21.2515262515263
2863,21.6
5744,19.8840048840049
1452,20.7167277167277
1281,19.3
5555,21.6666666666667
2711,20.4
7395,19.6642246642247
3241,21.3
4066,15.8547008547009
5997,19.8
6620,20.6898656898657
4634,22.1794871794872
7084,22.4725274725275
5335,21.0
6222,17.3
6835,22.3748473748474
6777,19.957264957265
7828,21.7
3991,15.8791208791209
3219,21.8
2788,23.3
7351,21.1538461538462
4110,16.7338217338217
1877,17.8
4637,24.5238095238095
1736,20.0891330891331
525,18.5409035409035
4424,19.9084249084249
1420,18.2
1316,19.8
1889,19.8
2212,18.8
1000,18.5
1202,19.2
2944,20.1
3942,17.2466422466422
7518,21.984126984127
1173,17.9
6641,18.9316239316239
4539,21.9352869352869
2982,19.1
1927,20.8
6604,17.3931623931624
5238,20.0
6175,18.2
1951,17.6
1891,18.2
5344,21.0
1170,18.9
3988,15.7081807081807
2390,23.1562881562882
6881,23.5470085470085
7225,20.3479853479853
714,20.5921855921856
6621,19.8351648351648
6790,22.5213675213675
4756,15.0
221,23.009768009768
7593,23.4
1255,20.4
344,21.2271062271062
4685,19.7863247863248
1296,20.6
2939,20.1
3910,22.985347985348
2029,16.9
3652,24.4505494505495
5639,22.7167277167277
7605,21.3
7515,22.5213675213675
3379,20.7
1884,18.7
3183,20.1
742,18.028083028083
4856,19.0
4741,15.0
5444,20.3724053724054
5563,23.7912087912088
2925,18.6
6821,21.1294261294261
1166,20.7
1401,22.9
5463,21.1782661782662
6642,17.6373626373626
5581,21.7887667887668
3930,22.1550671550672
1753,21.2026862026862
5366,22.0
1283,26.1
2245,21.5
983,16.6
1645,21.029304029304
4344,21.5201465201465
6245,19.3
1228,21.8
3735,16.7582417582418
3015,18.9
7940,24.1
752,20.2991452991453
1344,20.5
1960,18.5
4683,16.953601953602
7501,24.1575091575092
7222,20.8363858363858
4840,25.0
6658,21.5689865689866
634,17.8327228327228
7628,22.9
6481,19.6153846153846
4032,17.1489621489621
4563,20.1526251526252
907,18.7
1845,17.5
5032,21.0
3448,18.5
4128,14.7802197802198
6233,18.0
3378,21.1
5969,21.8864468864469
3583,18.5897435897436
526,19.3711843711844
4432,20.2503052503052
6999,21.5445665445665
6716,23.986568986569
4396,18.3699633699634
4142,23.009768009768
474,17.6617826617827
5151,21.0
7265,22.3748473748474
957,20.3
7212,21.2026862026862
3136,20.5
7175,22.2283272283272
7410,18.8827838827839
1710,18.1208791208791
3718,21.7643467643468
3258,20.4
7770,16.5
1440,20.0
5945,22.0818070818071
302,19.2002442002442
7837,21.9
94,20.1526251526252
7615,22.6
3167,16.1
631,20.5921855921856
322,21.7399267399267
3487,18.7
411,22.2771672771673
6285,21.1
181,15.3174603174603
4139,13.046398046398
5104,24.0
4428,19.3711843711844
2257,17.9
6630,17.7106227106227
551,21.959706959707
6508,18.4432234432234
1742,23.2124542124542
3103,19.6
2330,22.1306471306471
258,20.3724053724054
4911,23.0
229,17.026862026862
6044,17.9
2111,18.6
4571,18.7606837606838
3993,16.4896214896215
2828,19.8
1028,16.0
2835,19.1
1945,20.1
6005,14.6
6425,16.6361416361416
2374,21.3003663003663
972,20.1
5536,21.0561660561661
5817,20.1770451770452
1688,19.4493284493284
2333,21.8620268620269
697,22.8388278388278
192,21.9352869352869
5268,22.0
3635,20.2991452991453
2492,21.0805860805861
7522,17.7594627594628
5938,24.7191697191697
3609,14.2185592185592
889,19.1
5066,23.0
4437,16.3919413919414
1014,14.5
6969,20.982905982906
4380,20.8852258852259
3166,20.2
5934,21.5934065934066
3205,22.6
3658,23.8888888888889
199,22.5213675213675
5689,21.1294261294261
4472,17.8815628815629
7829,23.7
2030,21.3
6029,15.5
1254,21.8
6631,18.4432234432234
6921,24.4017094017094
7781,16.3
2933,19.5
6191,20.6
2956,20.1
7900,21.8
4505,21.6422466422466
7301,25.964590964591
6202,18.5
4724,22.0
6521,22.5946275946276
1010,15.0
3580,22.7899877899878
6784,21.2515262515263
4845,19.0
2404,24.8656898656899
5897,23.1318681318681
5713,19.3711843711844
2690,20.2
7864,20.0
2618,15.8
7933,21.0
6042,13.3
5461,22.3015873015873
4500,20.3968253968254
4201,14.8534798534799
5421,18.8583638583639
7272,22.3260073260073
1697,21.971916971917
334,19.004884004884
4470,15.4395604395604
2220,19.8
3816,19.8107448107448
6025,19.2
7200,20.9096459096459
1549,22.4481074481074
4214,18.5653235653236
2675,17.6
2024,16.9
5047,23.0
2643,20.1
6968,19.8351648351648
4850,23.0
4547,20.2991452991453
1391,21.4
2739,17.4
2348,16.6361416361416
5155,24.0
3264,19.5
5743,21.9352869352869
486,16.953601953602
6828,21.0805860805861
4069,18.3943833943834
5322,22.0
4101,17.1978021978022
4325,23.2783882783883
2461,20.6410256410256
881,19.2
1767,20.1037851037851
7760,25.3
4772,19.0
4493,20.3235653235653
6800,14.9023199023199
7609,21.0
5678,24.0598290598291
7039,20.982905982906
7586,23.1
2132,19.1
5773,22.6678876678877
15,17.2905982905983
4740,19.0
1083,21.1
4663,23.3028083028083
5805,14.0964590964591
1546,22.2234432234432
6872,19.8595848595849
7789,22.8
4129,19.4688644688645
674,16.2942612942613
1580,21.2002442002442
2019,18.9
4449,19.957264957265
5470,21.0561660561661
1149,18.9
7801,21.4
1500,24.7387057387057
5494,21.1294261294261
7732,22.1
712,18.8339438339438
4698,19.0
6935,20.3724053724054
5264,21.0
3269,16.4
1251,20.3
1425,17.3
2479,24.4505494505495
1791,26.6483516483516
6262,18.7
1824,21.6
7905,22.8
689,22.6678876678877
5499,23.4737484737485
4572,19.1269841269841
7491,23.4981684981685
978,15.7
1208,19.5
395,24.4993894993895
3191,22.0
4806,20.0
5000,22.0
6248,21.0
6892,22.0818070818071
6013,14.5
3522,22.5
6615,15.9035409035409
2397,20.7875457875458
586,21.3247863247863
4393,23.4493284493284
2541,22.5457875457875
6021,22.5
1661,19.8766788766789
7355,23.7423687423687
2500,18.5164835164835
3861,24.5726495726496
2002,18.5
6660,17.979242979243
3560,18.6874236874237
7038,24.4993894993895
3524,21.4
2782,13.6
1663,21.4761904761905
1052,16.8
7304,24.8656898656899
703,27.5030525030525
2219,17.0
5413,21.2759462759463
6649,20.6898656898657
1949,19.4
5569,22.008547008547
3755,24.8656898656899
7552,22.5946275946276
5111,24.0
4985,21.0
5728,18.3455433455433
3367,20.2
1123,18.0
68,20.1770451770452
5323,21.0
1563,20.7362637362637
7931,24.2
2880,20.6
6084,16.6
2661,16.1
6114,14.3
3377,21.4
6647,19.004884004884
3329,23.0
6409,24.1330891330891
849,19.1758241758242
3161,17.3
4826,21.0
4727,23.0
3591,22.9120879120879
1192,19.1
4152,20.7875457875458
7856,22.0
7470,19.2490842490842
2362,23.3272283272283
6876,22.4236874236874
1972,22.6
3979,15.5372405372405
1682,17.7960927960928
6266,19.3
2989,19.9
7281,15.6593406593407
1399,18.6
2107,16.8
2310,21.5445665445665
6920,22.3015873015873
3810,21.7399267399267
6498,22.4236874236874
115,15.5128205128205
5464,21.7643467643468
3030,18.3
3228,18.8
2068,18.7
3393,22.5
1675,20.3235653235653
6865,19.9084249084249
870,19.1
1705,20.1819291819292
2143,20.0
3287,21.4
2961,18.0
3482,17.2
5837,20.8852258852259
3582,21.5934065934066
6575,21.1050061050061
3169,16.1
7173,19.1758241758242
5577,20.5189255189255
3037,19.0
2783,14.6
2981,19.4
974,21.0
7978,19.9
1131,19.1
7259,19.9084249084249
3179,22.5
4485,21.2026862026862
7913,22.4
95,21.3492063492064
6963,20.2503052503052
7224,20.6166056166056
3041,22.5
4389,17.1001221001221
5832,21.3247863247863
5712,20.3235653235653
625,17.5152625152625
6211,19.0
3009,19.0
3711,17.1489621489621
1075,16.9
32,17.4908424908425
4010,18.003663003663
6157,17.6
999,20.6
1973,22.9
5655,20.1770451770452
7600,22.9
7592,19.2
4620,19.5421245421245
7661,21.6
4600,19.2735042735043
5951,21.3492063492064
5466,20.5433455433455
540,24.3528693528694
3372,20.5
2026,17.5
4160,16.0744810744811
1243,19.4
2414,20.2747252747253
1182,23.1
2261,18.3
4349,22.008547008547
1684,20.1135531135531
5048,18.0
5474,21.6178266178266
603,16.2454212454212
406,21.3736263736264
5411,18.3455433455433
4131,17.3199023199023
1385,20.7
2707,20.1
1594,20.7167277167277
2831,19.8
2347,18.4920634920635
4623,21.7399267399267
328,21.6666666666667
6531,19.3223443223443
1881,18.0
1856,18.4
2444,22.4236874236874
1097,23.8
2091,18.8
612,18.003663003663
5821,20.3479853479853
1654,20.2771672771673
568,20.7142857142857
5142,20.0
5923,21.1294261294261
6024,20.5
6179,23.0
5425,17.1978021978022
1104,19.7
6016,14.3
5423,15.1465201465201
7895,21.4
3213,22.7
5201,17.0
6810,15.5372405372405
314,15.7570207570208
6026,24.0
5337,23.0
578,23.3760683760684
7962,18.8
2311,23.5225885225885
1380,23.4
291,20.2503052503052
1574,14.7680097680098
7588,20.9
570,18.9316239316239
6349,19.4444444444444
5735,21.5934065934066
6829,20.7387057387057
5016,22.0
2485,20.9096459096459
4210,15.9279609279609
7976,18.7
7620,23.0
2837,18.5
3858,21.9108669108669
737,19.8107448107448
3149,19.7
5607,21.5689865689866
2148,19.3
4989,21.0
426,22.8632478632479
4304,20.958485958486
5855,21.1050061050061
3702,20.3724053724054
2435,21.1538461538462
6856,15.8058608058608
710,18.7362637362637
2910,18.1
2184,21.6
4062,17.0512820512821
4222,14.95115995116
6442,22.1794871794872
96,21.7399267399267
5130,20.0
3001,17.8
4435,21.2026862026862
2342,17.1001221001221
2642,19.5
962,18.0
7751,24.9
2907,18.9
7965,18.6
4279,21.2759462759463
4519,24.8901098901099
6861,19.1269841269841
7012,22.3260073260073
2919,18.1
3373,21.0
5907,24.2551892551893
7738,19.9
2964,22.2
4755,13.0
6389,20.0793650793651
839,20.982905982906
3042,14.6
4195,18.4920634920635
459,22.3504273504273
7537,20.0549450549451
1332,22.6
939,19.3
2847,17.0
6746,20.4212454212454
6302,24.6
3323,16.7
355,24.1819291819292
6035,19.8
3964,24.8656898656899
7379,18.5164835164835
6602,17.8327228327228
5941,22.3992673992674
3200,21.6
5813,18.028083028083
6027,20.7
6517,18.8339438339438
1159,23.2
3226,19.5
2287,24.1819291819292
1118,19.3
4058,13.8278388278388
550,22.6190476190476
3463,23.1
3162,22.2
6350,23.3272283272283
4584,21.0805860805861
4041,16.4896214896215
2398,21.3492063492064
241,17.4908424908425
5868,21.7155067155067
4281,20.3479853479853
7948,18.3
6223,17.8
3675,24.4017094017094
1752,21.9084249084249
1799,20.7948717948718
2952,19.7
7109,18.1746031746032
6589,21.3492063492064
2240,17.9
3403,22.4
5872,18.8339438339438
1805,18.7
6787,26.3553113553114
4742,17.0
7390,22.1062271062271
3168,15.3
6264,17.8
2705,18.3
5955,20.0549450549451
5959,21.7155067155067
2381,23.0586080586081
5508,23.5714285714286
629,18.8583638583639
5429,15.5616605616606
1490,21.7594627594628
